23.105371899999998,113.24080509999999
23.105371899999998,113.2408055
23.1053718,113.2408059
23.1053718,113.24080629999999
23.1053717,113.2408068
23.1053717,113.2408074
23.1053717,113.2408078
23.105371599999998,113.24080819999999
23.105371599999998,113.24080869999999
23.1053715,113.2408092
23.1053715,113.2408097
23.105371299999998,113.24081
23.105371299999998,113.2408105
23.105371299999998,113.2408109
23.1053712,113.24081129999999
23.1053712,113.2408117
23.1053711,113.2408122
23.1053711,113.24081269999999
23.105370999999998,113.2408131
23.1053709,113.2408136
23.1053709,113.2408141
23.1053708,113.24081439999999
23.105370699999998,113.24081489999999
23.1053705,113.24081539999999
23.1053705,113.2408159
23.1053705,113.24081629999999
23.105370399999998,113.2408169
23.105370399999998,113.24081729999999
23.1053703,113.2408179
23.1053703,113.2408183
23.1053701,113.2408189
23.1053702,113.24081939999999
23.10537,113.24081989999999
23.1053701,113.24082039999999
23.10537,113.2408208
23.10537,113.2408213
23.1053699,113.2408217
23.1053699,113.24082209999999
23.1053699,113.2408226
23.1053697,113.2408231
23.1053698,113.24082349999999
23.1053699,113.2408239
23.1053698,113.2408244
23.1053699,113.24082489999999
23.1053698,113.2408253
23.1053699,113.24082589999999
23.1053698,113.2408263
23.10537,113.2408268
23.1053702,113.2408274
23.1053703,113.2408279
23.1053705,113.2408284
23.105370699999998,113.24082879999999
23.1053709,113.2408293
23.1053711,113.2408298
23.105371299999998,113.2408303
23.1053715,113.24083089999999
23.1053718,113.24083139999999
23.105372,113.2408318
23.105372199999998,113.2408322
23.105372499999998,113.2408327
23.1053727,113.24083309999999
23.105373,113.2408337
23.1053732,113.24083429999999
23.1053735,113.2408348
23.105373699999998,113.24083519999999
23.105373999999998,113.24083569999999
23.1053742,113.24083619999999
23.1053744,113.2408366
23.1053747,113.2408371
23.1053748,113.2408375
23.1053751,113.24083789999999
23.1053754,113.2408383
23.1053754,113.24083879999999
23.105375799999997,113.24083929999999
23.105376099999997,113.2408397
23.105376099999997,113.2408402
23.1053765,113.24084069999999
23.1053765,113.24084099999999
23.1053769,113.2408415
23.1053772,113.24084189999999
23.1053773,113.2408426
23.1053776,113.240843
23.1053779,113.24084339999999
23.1053782,113.2408437
23.1053782,113.24084409999999
23.105378599999998,113.24084459999999
23.105378899999998,113.240845
23.105379,113.2408457
23.105379199999998,113.24084599999999
23.1053796,113.24084649999999
23.1053799,113.2408468
23.10538,113.2408473
23.1053803,113.24084769999999
23.105380699999998,113.24084819999999
23.105380999999998,113.2408485
23.1053809,113.2408488
23.1053814,113.2408494
23.1053817,113.24084979999999
23.105382,113.24085009999999
23.1053823,113.2408505
23.1053824,113.2408511
23.105382799999997,113.24085149999999
23.105383099999997,113.2408518
23.1053835,113.24085219999999
23.105383399999997,113.24085249999999
23.105383699999997,113.2408529
23.1053844,113.2408536
23.1053844,113.2408536
23.1053847,113.2408543
23.1053847,113.2408543
23.1053854,113.2408552
23.1053854,113.2408552
23.105386199999998,113.2408559
23.105386199999998,113.2408559
23.105387,113.2408569
23.105387,113.2408569
23.1053876,113.24085749999999
23.1053876,113.24085749999999
23.1053884,113.24085819999999
23.1053884,113.24085819999999
23.105389,113.2408591
23.105389199999998,113.2408593
23.105389799999998,113.24085989999999
23.105389799999998,113.24085989999999
23.105390399999997,113.2408605
23.105390399999997,113.2408605
23.105391299999997,113.2408614
23.105391299999997,113.2408614
23.105391899999997,113.24086199999999
23.105391899999997,113.24086199999999
23.1053926,113.2408626
23.1053926,113.2408626
23.1053925,113.24086369999999
23.1053925,113.24086369999999
23.105393199999998,113.2408643
23.105393199999998,113.2408643
23.1053939,113.24086489999999
23.1053939,113.24086489999999
23.105394099999998,113.2408658
23.105394099999998,113.2408658
23.1053948,113.2408664
23.1053948,113.2408664
23.1053955,113.24086709999999
23.1053955,113.24086709999999
23.1053957,113.2408679
23.1053957,113.2408679
23.105396499999998,113.2408686
23.105396499999998,113.2408686
23.1053972,113.2408693
23.1053972,113.2408693
23.1053975,113.24087
23.1053975,113.24087
23.1053978,113.2408708
23.1053978,113.2408708
23.105398599999997,113.2408715
23.105398599999997,113.2408715
23.1053991,113.2408719
23.1053991,113.2408719
23.105399199999997,113.2408727
23.105399199999997,113.2408727
23.1054,113.2408734
23.1054,113.2408734
23.1054006,113.2408739
23.1054006,113.2408739
23.105401399999998,113.2408746
23.105401399999998,113.2408746
23.1054015,113.2408753
23.1054015,113.2408753
23.105401999999998,113.2408758
23.105401999999998,113.2408758
23.1054028,113.24087659999999
23.1054028,113.24087659999999
23.1054034,113.24087709999999
23.1054034,113.24087709999999
23.1054037,113.2408779
23.1054037,113.2408779
23.1054042,113.2408784
23.1054042,113.2408784
23.1054051,113.2408792
23.1054051,113.2408792
23.105405599999997,113.2408798
23.105405599999997,113.2408798
23.105405899999997,113.24088049999999
23.105405899999997,113.24088049999999
23.105406499999997,113.240881
23.105406499999997,113.240881
23.1054073,113.2408818
23.1054073,113.2408818
23.1054079,113.2408823
23.1054079,113.2408823
23.1054083,113.2408827
23.1054083,113.2408827
23.1054092,113.2408835
23.1054092,113.2408835
23.1054097,113.24088409999999
23.1054097,113.24088409999999
23.1054103,113.2408847
23.1054103,113.2408847
23.105411099999998,113.24088529999999
23.105411099999998,113.24088529999999
23.105411699999998,113.2408859
23.105411699999998,113.2408859
23.105412299999998,113.24088649999999
23.105412299999998,113.24088649999999
23.105412899999997,113.2408871
23.105412899999997,113.2408871
23.105413199999997,113.240888
23.105413199999997,113.240888
23.105414,113.24088859999999
23.105414,113.24088859999999
23.1054146,113.2408892
23.1054146,113.2408892
23.1054152,113.24088979999999
23.1054152,113.24088979999999
23.1054158,113.24089049999999
23.1054158,113.24089049999999
23.1054159,113.2408911
23.1054159,113.2408911
23.105416599999998,113.2408916
23.105416899999998,113.2408919
23.105417499999998,113.2408925
23.105417499999998,113.2408925
23.1054182,113.24089319999999
23.1054182,113.24089319999999
23.1054188,113.2408938
23.1054188,113.2408938
23.1054195,113.2408945
23.1054195,113.2408945
23.105419899999998,113.24089479999999
23.105419899999998,113.24089479999999
23.105420499999997,113.2408955
23.105420499999997,113.2408955
23.1054212,113.2408962
23.1054212,113.2408962
23.1054218,113.2408969
23.1054218,113.2408969
23.105422299999997,113.2408976
23.105422299999997,113.2408976
23.105423,113.2408983
23.105423,113.2408983
23.1054237,113.240899
23.1054237,113.240899
23.105424,113.24089939999999
23.1054243,113.2408997
23.1054246,113.24090009999999
23.1054246,113.24090009999999
23.105424799999998,113.24090079999999
23.105424799999998,113.24090079999999
23.105425699999998,113.2409012
23.105425699999998,113.2409012
23.1054264,113.24090199999999
23.1054264,113.24090199999999
23.1054271,113.24090269999999
23.1054271,113.24090269999999
23.1054277,113.2409035
23.1054277,113.2409035
23.105428,113.2409043
23.105428,113.2409043
23.1054289,113.2409047
23.1054289,113.2409047
23.1054292,113.24090509999999
23.1054292,113.24090509999999
23.105429899999997,113.2409058
23.105429899999997,113.2409058
23.1054305,113.24090659999999
23.1054305,113.24090659999999
23.105431199999998,113.2409074
23.105431199999998,113.2409074
23.1054319,113.24090779999999
23.1054319,113.24090779999999
23.1054322,113.24090819999999
23.1054326,113.2409086
23.1054329,113.24090899999999
23.1054329,113.24090899999999
23.105433599999998,113.2409098
23.105433599999998,113.2409098
23.1054343,113.24091059999999
23.1054343,113.24091059999999
23.105435,113.2409114
23.105435,113.2409114
23.1054353,113.2409115
23.1054353,113.2409115
23.105435999999997,113.24091229999999
23.105435999999997,113.24091229999999
23.105436599999997,113.2409131
23.105436599999997,113.2409131
23.1054373,113.2409139
23.1054373,113.2409139
23.1054377,113.2409143
23.105438,113.24091469999999
23.1054379,113.2409151
23.1054379,113.2409151
23.1054389,113.24091569999999
23.1054389,113.24091569999999
