23.105371899999998,113.24080509999999,354911105.0
23.105371899999998,113.2408055,354911225.0
23.1053718,113.2408059,354911325.0
23.1053718,113.24080629999999,354911445.0
23.1053717,113.2408068,354911545.0
23.1053717,113.2408074,354911665.0
23.1053717,113.2408078,354911765.0
23.105371599999998,113.24080819999999,354911865.0
23.105371599999998,113.24080869999999,354911985.0
23.1053715,113.2408092,354912085.0
23.1053715,113.2408097,354912205.0
23.105371299999998,113.24081,354912285.0
23.105371299999998,113.2408105,354912385.0
23.105371299999998,113.2408109,354912465.0
23.1053712,113.24081129999999,354912545.0
23.1053712,113.2408117,354912625.0
23.1053711,113.2408122,354912705.0
23.1053711,113.24081269999999,354912785.0
23.105370999999998,113.2408131,354912845.0
23.1053709,113.2408136,354912925.0
23.1053709,113.2408141,354913005.0
23.1053708,113.24081439999999,354913065.0
23.105370699999998,113.24081489999999,354913145.0
23.1053705,113.24081539999999,354913225.0
23.1053705,113.2408159,354913305.0
23.1053705,113.24081629999999,354913385.0
23.105370399999998,113.2408169,354913465.0
23.105370399999998,113.24081729999999,354913545.0
23.1053703,113.2408179,354913645.0
23.1053703,113.2408183,354913725.0
23.1053701,113.2408189,354913825.0
23.1053702,113.24081939999999,354913945.0
23.10537,113.24081989999999,354914045.0
23.1053701,113.24082039999999,354914165.0
23.10537,113.2408208,354914285.0
23.10537,113.2408213,354914405.0
23.1053699,113.2408217,354914505.0
23.1053699,113.24082209999999,354914605.0
23.1053699,113.2408226,354914725.0
23.1053697,113.2408231,354914825.0
23.1053698,113.24082349999999,354914925.0
23.1053699,113.2408239,354915005.0
23.1053698,113.2408244,354915105.0
23.1053699,113.24082489999999,354915205.0
23.1053698,113.2408253,354915285.0
23.1053699,113.24082589999999,354915385.0
23.1053698,113.2408263,354915465.0
23.10537,113.2408268,354915545.0
23.1053702,113.2408274,354915645.0
23.1053703,113.2408279,354915725.0
23.1053705,113.2408284,354915805.0
23.105370699999998,113.24082879999999,354915905.0
23.1053709,113.2408293,354915985.0
23.1053711,113.2408298,354916065.0
23.105371299999998,113.2408303,354916145.0
23.1053715,113.24083089999999,354916245.0
23.1053718,113.24083139999999,354916325.0
23.105372,113.2408318,354916405.0
23.105372199999998,113.2408322,354916505.0
23.105372499999998,113.2408327,354916585.0
23.1053727,113.24083309999999,354916665.0
23.105373,113.2408337,354916765.0
23.1053732,113.24083429999999,354916865.0
23.1053735,113.2408348,354916965.0
23.105373699999998,113.24083519999999,354917065.0
23.105373999999998,113.24083569999999,354917185.0
23.1053742,113.24083619999999,354917305.0
23.1053744,113.2408366,354917405.0
23.1053747,113.2408371,354917505.0
23.1053748,113.2408375,354917605.0
23.1053751,113.24083789999999,354917685.0
23.1053754,113.2408383,354917765.0
23.1053754,113.24083879999999,354917845.0
23.105375799999997,113.24083929999999,354917925.0
23.105376099999997,113.2408397,354918005.0
23.105376099999997,113.2408402,354918065.0
23.1053765,113.24084069999999,354918145.0
23.1053765,113.24084099999999,354918205.0
23.1053769,113.2408415,354918285.0
23.1053772,113.24084189999999,354918345.0
23.1053773,113.2408426,354918425.0
23.1053776,113.240843,354918485.0
23.1053779,113.24084339999999,354918545.0
23.1053782,113.2408437,354918585.0
23.1053782,113.24084409999999,354918645.0
23.105378599999998,113.24084459999999,354918705.0
23.105378899999998,113.240845,354918765.0
23.105379,113.2408457,354918825.0
23.105379199999998,113.24084599999999,354918865.0
23.1053796,113.24084649999999,354918925.0
23.1053799,113.2408468,354918965.0
23.10538,113.2408473,354919025.0
23.1053803,113.24084769999999,354919065.0
23.105380699999998,113.24084819999999,354919125.0
23.105380999999998,113.2408485,354919165.0
23.1053809,113.2408488,354919205.0
23.1053814,113.2408494,354919265.0
23.1053817,113.24084979999999,354919305.0
23.105382,113.24085009999999,354919345.0
23.1053823,113.2408505,354919385.0
23.1053824,113.2408511,354919445.0
23.105382799999997,113.24085149999999,354919485.0
23.105383099999997,113.2408518,354919525.0
23.1053835,113.24085219999999,354919565.0
23.105383399999997,113.24085249999999,354919605.0
23.105383699999997,113.2408529,354919645.0
23.1053844,113.2408536,354919725.0
23.1053844,113.2408536,354919725.0
